b8395585-e4b3-480d-b281-ea1b93c08800,837916c8-c3cc-4fc3-a22d-52d42a815843,CI0919-110,White/Crimson Bliss/Lime Ice/Magic Ember,images/837916c8-c3cc-4fc3-a22d-52d42a815843-white_crimsonbliss_limeice_magicember-0.png
bf295ea7-da15-427e-b83e-c646b15efa30,837916c8-c3cc-4fc3-a22d-52d42a815843,CI0919-700,Cashmere/Pure Violet/Pink Oxford/Pale Coral,images/837916c8-c3cc-4fc3-a22d-52d42a815843-cashmere_pureviolet_pinkoxford_palecoral-0.png
3bbe94cc-d5dc-4e4a-a394-952f41861f6a,837916c8-c3cc-4fc3-a22d-52d42a815843,CI0919-003,Phantom/Gym Red/Echo Pink,images/837916c8-c3cc-4fc3-a22d-52d42a815843-phantom_gymred_echopink-0.png
96823b96-4ae4-467c-ac08-481cf2028f99,837916c8-c3cc-4fc3-a22d-52d42a815843,CI0919-112,White/Seafoam/Gypsy Rose,images/837916c8-c3cc-4fc3-a22d-52d42a815843-white_seafoam_gypsyrose-0.png
cbf5706a-b263-4b9f-b971-30066689096e,837916c8-c3cc-4fc3-a22d-52d42a815843,AQ3778-994,Multi-Colour/Multi-Colour/Multi-Colour,images/837916c8-c3cc-4fc3-a22d-52d42a815843-multi-colour_multi-colour_multi-colour-0.png
30af4223-62da-4d13-8b79-331658ad839b,d4f4d87b-c79b-4823-aed0-ec019f13d718,DJ2739-100,White/Gum Light Brown/White,images/d4f4d87b-c79b-4823-aed0-ec019f13d718-white_gumlightbrown_white-0.png
e0e8a425-7084-449f-927b-4cd3218a733b,c651cfd6-0376-416f-9acc-8923808d52e5,343938-632,Pink Glaze/Light Violet Ore/Melon Tint,images/c651cfd6-0376-416f-9acc-8923808d52e5-pinkglaze_lightvioletore_melontint-0.png
6a698c13-34b5-41a3-8830-72561a2400f3,c651cfd6-0376-416f-9acc-8923808d52e5,343938-027,Dark Smoke Grey/Pink Foam/Metallic Silver,images/c651cfd6-0376-416f-9acc-8923808d52e5-darksmokegrey_pinkfoam_metallicsilver-0.png
45dcfa0a-8849-4820-a210-748a2024994e,c651cfd6-0376-416f-9acc-8923808d52e5,343938-629,Bright Crimson/Wolf Grey/White/Anthracite,images/c651cfd6-0376-416f-9acc-8923808d52e5-brightcrimson_wolfgrey_white_anthracite-0.png
8418156d-c894-4e93-b761-06b26133d9a6,c651cfd6-0376-416f-9acc-8923808d52e5,343938-622,Fire Pink/Bold Berry/Black/Pure Platinum,images/c651cfd6-0376-416f-9acc-8923808d52e5-firepink_boldberry_black_pureplatinum-0.png
0f5caa4a-f516-4548-9509-0cab23cb564e,e3c63172-1102-459a-83b3-ccf21dab70d9,CZ1691-100,White/Black,images/e3c63172-1102-459a-83b3-ccf21dab70d9-white_black-0.png
70c537ae-70e1-495e-8c46-e96d0603359e,e3c63172-1102-459a-83b3-ccf21dab70d9,CZ1691-104,White/Pink Glaze,images/e3c63172-1102-459a-83b3-ccf21dab70d9-white_pinkglaze-0.png
91581e76-bb14-4435-8b1e-7407cac199f0,489c3a54-8407-4bf9-93ad-55a591d44357,DA4076-600,Pink Foam/White/Black/Dark Beetroot,images/489c3a54-8407-4bf9-93ad-55a591d44357-pinkfoam_white_black_darkbeetroot-0.png
bea38e4b-08b1-40e6-8735-446aa86a95f7,489c3a54-8407-4bf9-93ad-55a591d44357,DA4076-101,White/Team Orange/Black,images/489c3a54-8407-4bf9-93ad-55a591d44357-white_teamorange_black-0.png
544915ec-404a-4500-9767-a3a9fd35cc5b,489c3a54-8407-4bf9-93ad-55a591d44357,DA4076-105,White/White/Pink Glaze,images/489c3a54-8407-4bf9-93ad-55a591d44357-white_white_pinkglaze-0.png
3f14478b-c703-4ad0-acfb-d64396f38034,489c3a54-8407-4bf9-93ad-55a591d44357,DA4076-104,White/Hyper Royal,images/489c3a54-8407-4bf9-93ad-55a591d44357-white_hyperroyal-0.png
e5f62d28-64b0-4c61-bb79-6b38631ddf66,ceed165a-fffa-41b4-ae68-a58207379442,DA4075-101,White/Total Orange/Black,images/ceed165a-fffa-41b4-ae68-a58207379442-white_totalorange_black-0.png
399f1c45-7e6b-4b28-ad96-4ee5c8566b6a,ceed165a-fffa-41b4-ae68-a58207379442,DA4075-105,White/White/Pink Glaze,images/ceed165a-fffa-41b4-ae68-a58207379442-white_white_pinkglaze-0.png
77911f1c-1572-48e8-b968-aec627054d94,ceed165a-fffa-41b4-ae68-a58207379442,DA4075-600,Pink Foam/White/Black/Dark Beetroot,images/ceed165a-fffa-41b4-ae68-a58207379442-pinkfoam_white_black_darkbeetroot-0.png
5d136409-7d9a-4e39-a802-d528ce1e6b0c,ceed165a-fffa-41b4-ae68-a58207379442,DA4075-104,White/Hyper Royal,images/ceed165a-fffa-41b4-ae68-a58207379442-white_hyperroyal-0.png
